customer_id,customer_ext_id,customer_name,city,postal_code,country_id
12013,09-688-8521,Arthur Mathewson,Qingshan,34325,1
12014,08-390-4691,Ennis Dungate,Pueblo Viejo,649-7032,10
12015,56-479-7571,Tiffani Halstead,Chelbasskaya,354421,7
12016,75-558-6855,Roddie Winterbotham,Leticia,1057 01,11
12017,09-710-7305,Pincas Stearn,Bielefeld,-338389168.666667,12
12018,81-678-3234,Tony Crabtree,Kuzhu,-338549216.666667,1
12019,83-988-2186,Tamarah Filasov,Kertamukti,-338709264.666667,13
12020,66-386-4902,Pen Pruce,Yeghegnut,993-0738,14
12021,37-285-0504,Boot Burree,Baisangguan,632223378,1
12022,07-111-7669,Sabra Calbreath,FrantiÅ¡kovy LÃ¡znÄ›,632670342,15
12023,84-136-7752,Obidiah Zanicchi,Tabu,987-1059,13
12024,72-417-9175,Anders Stowe,Daâ€™anshan,1058 01,1
12025,79-082-9805,Locke Janaway,Jelat,774068105,13
12026,24-545-1124,Kaylyn Colebourne,Shuangqiao,774615470,1
12027,84-300-6499,Noni Quickenden,Mont-Royal,3810-1467,16
12028,93-913-0650,Alan Paskell,Longzui,693476,1
12029,91-251-5721,Anny Pattemore,Karanganyar,649-7033,13
12030,04-960-9928,Les Harmson,Podkamennaya Tunguska,34326,7
12031,35-042-6593,Horatio Lundy,Huangcun,649-7033,1
12032,45-879-0850,Sibley Rodder,Tyvriv,354422,17
12033,78-492-1244,Dniren Copperwaite,Zhuhu,1058 01,1
12034,87-172-1004,Sorcha Beesley,Zabrat,-338869312.666667,18
12035,55-516-2272,Alison Jamieson,CambuÃ­,-339029360.666667,19
12036,79-227-9821,Dre Danher,Libei,-339189408.666667,1
12037,87-811-2475,Chris Gummer,Kubangwaru,993-0739,13
12038,97-003-2495,Adiana Shirtliff,Haradzyeya,633117306,20
12039,26-631-4044,Derry Davis,La Loma,633564270,10
12040,07-925-9556,Lenci McFadzean,El Triunfo de la Cruz,987-1060,21
12041,18-296-6063,Uriel Grooby,Izumi,1059 01,4
12042,26-237-6257,Jillayne Gaiford,BÅ«laevo,775162835,22
12043,77-064-4656,Tiertza Doogan,Ovsyanka,775710200,7
12044,29-631-4932,Ilario Michie,Pindiga,3810-1468,9
12045,04-268-9065,Sarah Plaschke,Narathiwat,693477,23
12046,06-545-4037,Skipp Lowater,Pacaraos,649-7034,3
12047,82-278-5664,Maddalena Wolfinger,Senanga,34327,24
12048,19-112-3031,Mariquilla Labbe,NotsÃ©,649-7034,25
12049,58-749-9630,Cornelius Harkess,Morelos,354423,6
12050,60-238-7059,Erv Padrick,Phichai,1059 01,23
12051,03-575-7094,Fielding Struys,Shensuo,-339349456.666667,1
12052,83-465-8495,Purcell Eyer,Qulsary,-339509504.666667,22
12053,97-122-0077,Pietra Dibdall,El Alamo,-339669552.666667,6
12054,44-106-8726,Dyanne Labbet,Samanggen,993-0740,13
12055,75-652-8475,Elsworth Stannas,Jinhai,634011234,1
12056,66-683-1761,Marlo McGeaney,Matangshan,634458198,1
12057,18-238-2784,Calvin Aucock,Ngarus,987-1061,13
12058,14-427-0652,Prudence Eastlake,Stockholm,1060 01,26
12059,96-883-5571,Gwenora Beauchamp,Petauke,776257565,24
12060,59-450-2625,Jerrie Jiran,Lorena,776804930,19
12061,17-237-9919,Linc Martynov,Saint-Malo,3810-1469,27
12062,89-302-9477,Jackie Kment,Báº¿n Cáº§u,693478,28
12063,30-395-2269,Phil Schapero,Rancapare,649-7035,13
12064,60-742-1416,Giusto Sheavills,Mospyne,34328,17
12065,42-286-4150,Emmalynne Hairs,Lewobelek,649-7035,13
12066,36-854-2570,Mirna Rosita,Novorossiysk,354424,7
12067,00-988-1489,Alard Briat,Kyshtym,1060 01,7
12068,80-467-4735,Ferdinand Fowley,Ntungamo,-339829600.666667,29
12069,04-049-1006,Averell Joint,Hancheng,-339989648.666667,1
12070,25-492-4931,Deane Benbough,Dongxin,-340149696.666667,1
12071,38-206-8901,Grenville Hyne,Shawan,993-0741,1
12072,93-710-1150,Asia McNess,Carromeu,634905162,8
12073,79-752-9044,Fayre Crocket,Kohila,635352126,30
12074,94-829-5714,Olive Jeannon,Kizhinga,987-1062,7
12075,17-162-2135,Karoline Pocock,Bislig,1061 01,31
12076,08-581-0238,Rosanne Zorzutti,Oji River,777352295,9
12077,51-824-3545,Kele Bracknell,Pisangkemeng,777899660,13
12078,03-133-1843,Artair Lant,Ulety,3810-1470,7
12079,52-259-8758,Marielle Buffey,Mogoditshane,693479,32
12080,22-744-2112,Maighdiln Lamswood,Guangshun,649-7036,1
12081,54-926-6336,Deina Agus,Molagavita,34329,11
12082,38-254-0934,Cirilo Koschek,GareÅ¡nica,649-7036,33
12083,72-486-1808,Konrad Standering,Sanshan,354425,1
12084,40-931-4451,Lilyan Schohier,Youchou,1061 01,1
12085,81-286-3465,Eva Dulake,Voiron,-340309744.666667,27
12086,42-037-9687,Roi Critzen,Leninsk,-340469792.666667,7
12087,09-427-8083,Darby McLae,Sinmak,-340629840.666667,2
12088,73-000-6730,Christian Yeld,Parigi,993-0742,13
12089,24-902-5422,Delilah Ayerst,Ngedhusuba,635799090,13
12090,38-777-7517,Hynda Skeel,Mata-Utu,636246054,34
12091,45-670-3073,Mill Lambell,Otuzco,987-1063,3
12092,22-817-6388,Melicent Gieves,Jangkat,1062 01,13
12093,30-882-6768,Melisent Claessens,TÃ¢n PhÃº,778447025,28
12094,80-373-3482,Son Hurworth,Cruz Alta,778994390,19
12095,19-175-1000,Martainn Van Zon,Su-ngai Kolok,3810-1471,23
12096,27-350-6986,Elladine Kobiela,Bajos de Haina,693480,35
12097,44-929-7305,Candy Simoncelli,Shuiting,649-7037,1
12098,41-635-6237,Berkley Petrashov,La Rioja,34330,36
12099,00-381-6823,Eba Harriagn,La Calera,649-7037,36
12100,59-261-5057,Wilek Ivanyushkin,Maychâ€™ew,354426,37
12101,13-132-4970,Kalindi Ryman,Sumbersari Wetan,1062 01,13
12102,78-150-8068,Viva Foulstone,OpatÃ³wek,-340789888.666667,38
12103,26-834-8571,Hermione Crix,Tuopu,-340949936.666667,1
12104,80-644-1720,Evan Goldsbury,Businovo,-341109984.666667,7
12105,66-365-0560,Linus Gresham,CaÃ±as,993-0743,39
12106,73-849-7161,Malchy Huddlestone,Hradec KrÃ¡lovÃ©,636693018,15
12107,96-606-2380,Hakeem Leadston,Haoxue,637139982,1
12108,82-632-3278,Lucilia Sandeman,Liangjing,987-1064,1
12109,88-786-4775,Yorgos Staite,Hartswater,1063 01,40
12110,27-255-5518,Lenore Tabb,Mayuan,779541755,1
12111,55-534-3489,Cathleen Gooday,Sabugo,780089120,8
12112,91-467-3717,Heinrick Setchfield,Yushikalasu,3810-1472,1
12113,72-701-8397,Worth Laweles,Ho,693481,41
12114,93-083-1812,Noby Torvey,Couva,649-7038,42
12115,89-643-5055,Adah Adamczewski,Nangang,34331,1
12116,60-477-3944,Vivie Twinning,BanÄ« an NahÄrÄ«,649-7038,43
12117,91-616-5387,Zora Hanalan,Lagayan,354427,31
12118,62-404-0979,Ham Penhall,Kisoro,1063 01,29
12119,30-459-4522,Blancha Trippack,KassÃ¡ndreia,-341270032.666667,44
12120,73-981-1213,Carney Speer,Duas Igrejas,-341430080.666667,8
12121,86-200-6226,Christoforo Vagg,IjuÃ­,-341590128.666667,19
12122,12-210-8916,Lorette Golsthorp,Shuiting,993-0744,1
12123,09-129-7277,Rana Rait,AÃ§ucena,637586946,19
12124,17-656-8981,Nev Bompas,Qianyou,638033910,1
12125,36-854-2948,Sherilyn Ilewicz,Tambulig,987-1065,31
12126,83-486-4557,Fredi Helks,Kasugai,1064 01,4
12127,71-234-5179,Steward Lavies,Parlilitan,780636485,13
12128,81-515-1278,Anastasie Jahnisch,Biâ€™r al á¸¨ufayy,781183850,45
12129,53-839-6279,Lyndel Rodwell,NÄlchiti,3810-1473,46
12130,49-536-9801,Elisabetta Jacke,San Juan,693482,31
12131,84-031-0794,Gage Tocknell,Calasgasan,649-7039,31
12132,07-457-0443,Den Coppock.,Golden,34332,16
12133,50-716-5754,Granville Mallison,Longhuashan,649-7039,1
12134,83-854-5062,Davita Baynham,Osekovo,354428,33
12135,31-441-5077,Brook Rainger,Medaya,1064 01,47
12136,30-668-7438,Torr Windrus,Yejia,-341750176.666667,1
12137,37-013-0292,Sterne Salterne,Shawnee Mission,-341910224.666667,48
12138,91-982-8246,Keane Wait,Emiliano Zapata,-342070272.666667,6
12139,73-965-2661,Shelbi Grishakov,Makur,993-0745,49
12140,65-465-1137,Wyn Attwoull,LadhewÄla WarÄich,638480874,50
12141,46-957-2549,Mady McMennum,Provo,638927838,48
12142,80-328-3018,Hedi Pellington,Dranoc,987-1066,51
12143,19-745-7544,Durante Bullers,QuiÃ±ota,1065 01,3
12144,21-950-4765,Gale Reeves,Bhadrapur,781731215,52
12145,37-402-2949,Erika Greensmith,Kindu,782278580,53
12146,24-909-6177,Gerta Sanday,Dengtang,3810-1474,1
12147,58-570-3984,Veronique Caramuscia,Kastrat,693483,54
12148,65-987-4463,Alaric Thaw,Uppsala,649-7040,26
12149,21-903-1493,Ingamar Forker,Niedercorn,34333,55
12150,80-273-1248,Freida Nannizzi,Andrushivka,649-7040,17
12151,10-502-1445,Aurie Unthank,Buga,354429,56
12152,98-956-4430,Sayer Goudman,Juazeiro do Norte,1065 01,19
12153,58-165-3429,Ash Lodford,Yuejin,-342230320.666667,1
12154,99-033-8011,Chaddy Mangeney,Zamora,-342390368.666667,21
12155,44-048-2898,Cullie McBrady,Boavista,-342550416.666667,8
12156,92-325-4771,Mack Fabri,Tarariras,993-0746,57
12157,16-968-9858,Christen Jedrachowicz,Bergville,639374802,40
12158,96-909-7950,Eleonore Stitcher,Nancheng,639821766,1
12159,75-905-7326,Staci Coppens,Waiwukak,987-1067,13
12160,40-571-6226,Maible Dalgarno,Shuikou,1066 01,1
12161,10-921-5699,Viviyan Lantiff,Simod,782825945,31
12162,37-372-9415,Gerta Hehir,Bel Air RiviÃ¨re SÃ¨che,783373310,58
12163,14-852-2100,Lynsey Ludlamme,Luyang,3810-1475,1
12164,82-288-9392,Kariotta Core,Kusheriki,693484,9
12165,56-326-1556,Carena Nucator,San Juan de Manapiare,649-7041,59
12166,85-368-5194,Windham Meekin,Sidonganti,34334,13
12167,09-888-3706,Kipp Coulling,Azenhas do Mar,649-7041,8
12168,22-453-6603,Alida Dumphy,Bagong Pagasa,354430,31
12169,59-998-9285,Perrine Scalera,Temorlorong,1066 01,13
12170,31-307-2307,Ezequiel Cunniff,LubieÅ„ Kujawski,-342710464.666667,38
12171,73-427-9774,Sully Cunney,Dowr-e RabÄÅ£,-342870512.666667,60
12172,41-082-7417,Clevey Garfit,Daegu,-343030560.666667,61
12173,68-700-9823,Berne Banbury,Khuzhir,993-0747,7
12174,03-051-7819,Nessie Wheal,Gucheng,640268730,1
12175,57-301-6790,Manolo Russ,Kroya,640715694,13
12176,94-865-3366,Mureil Codman,Figueiredo,987-1068,8
12177,00-090-3491,Bradford Rafe,Koungheul,1067 01,62
12178,77-591-2181,Esra Mc Meekan,Heshan,783920675,1
12179,99-109-2353,Web O'Howbane,Igreja,784468040,8
12180,73-175-9496,Jordan Donner,Vila Fria,3810-1476,8
12181,90-491-1239,Yorgos BoHlingolsen,Figueira dos Cavaleiros,693485,8
12182,63-604-3193,Onfroi Kornyakov,Bongao,649-7042,31
12183,02-974-0997,Aubine Chardin,Pasian,34335,31
12184,84-403-5215,Hana Livesay,Wutong,649-7042,1
12185,75-436-9725,Cristabel Nutty,Yudaikelike,354431,1
12186,10-972-8681,Abigail Struis,Mahekou,1067 01,1
12187,11-127-1413,Cirillo Creamen,Yanghuxiang,-343190608.666667,1
12188,38-352-8049,Jozef Godson,Forquilhinha,-343350656.666667,19
12189,57-611-6010,Tabbie Conboy,Corrientes,-343510704.666667,36
12190,73-948-0480,Roth Cousans,Rijau,993-0748,9
12191,59-715-3288,Dene Dawby,Laborie,641162658,63
12192,68-082-3942,Kally Biers,El JÃ­caro,641609622,64
12193,43-748-1342,Garek Gearty,Nara-shi,987-1069,4
12194,23-541-2030,Ulick Tebboth,Boguchar,1068 01,7
12195,52-934-7220,Merwin Pikhno,Reno,785015405,48
12196,00-435-7006,Silas Asson,Hupalivka,785562770,17
12197,85-779-8174,Pierson Baal,Nansheng,3810-1477,1
12198,63-906-6480,Reta Leipoldt,Cibangun Tengah,693486,13
12199,73-712-9768,Joline Cancelier,Saint-Claude,649-7043,27
12200,70-480-2781,Sheffield Turbitt,Motegi,34336,4
12201,94-235-1902,Giustina Thorne,Juá¸©r ad DÄ«k,649-7043,65
12202,13-641-1831,Gallagher Benyon,Hengli,354432,1
12203,71-561-5133,Sabra Corry,Takikawa,1068 01,4
12204,92-135-9201,Charline Windrus,Huangzhan,-343670752.666667,1
12205,09-339-5822,Webster Lomax,Batelov,-343830800.666667,15
12206,90-275-2874,Vincent Boarer,Kastsyukovichy,-343990848.666667,20
12207,37-705-9466,Dietrich Feetham,ManhiÃ§a,993-0749,66
12208,96-259-0479,Charita Bosworth,Pisz,642056586,38
12209,75-937-6004,Basil Slarke,Mamonovo,642503550,7
12210,91-321-8895,Dicky Van der Son,Nizhnyaya Omka,987-1070,7
12211,80-325-0206,Kali Avis,RodotÃ³pi,1069 01,44
12212,90-508-0061,Zebedee Spafford,Pasirmukti,786110135,13
12213,29-310-6052,Alexandr McGill,Miliangju,786657500,1
12214,39-459-6791,Lulu Hastin,Sandaoba,3810-1478,1
12215,85-700-6393,Ardenia Lobb,Muzhijie,693487,1
12216,03-215-3959,Cissy Blondelle,Zhukovskiy,649-7044,7
12217,00-689-5519,Jill O'Sirin,Shiogama,34337,4
12218,64-198-0112,Tommi Durham,Kertorejo,649-7044,13
12219,80-658-1730,Adham Heyns,Bila Tserkva,354433,17
12220,35-344-7124,Shandeigh Andreas,Silveiros,1069 01,8
12221,35-109-7817,Ram Chaudhry,LÃ¼deritz,-344150896.666667,67
12222,13-027-0249,Mattie Winyard,Baitian,-344310944.666667,1
12223,58-341-8825,Forester Buxcey,BiguaÃ§u,-344470992.666667,19
12224,57-489-1320,Crysta Garratty,Tambong,993-0750,31
12225,99-534-0752,Waylan Grieve,Lang,642950514,1
12226,46-708-9429,Ermina Kitter,Dongzaogang,643397478,1
12227,55-267-3235,Raymond Cranage,Tebluru,987-1071,13
12228,30-073-5505,Kore Smurfit,Gedangan,1070 01,13
12229,14-968-9727,Desdemona Dobbinson,Zaozerne,787204865,17
12230,02-063-5381,Elora Eliesco,ChiÅŸinÄƒu,787752230,68
12231,97-687-5761,Annaliese Cowill,Matagalpa,3810-1479,69
12232,90-627-6303,Nadean Elves,Pardubice,693488,15
12233,47-900-5071,Burgess Hancill,Mananjary,649-7045,70
12234,32-475-1071,Alvan Winspare,BayanaÅ«yl,34338,22
12235,97-708-6756,Ethelbert Cordeux,KittilÃ¤,649-7045,71
12236,32-836-5069,Gilberta Sabberton,El RincÃ³n,354434,10
12237,33-715-4955,Reginauld Kelemen,Paris 01,1070 01,27
12238,13-989-5109,Merrill Sawford,Nggambel,-344631040.666667,13
12239,61-819-5221,Jackelyn Jacox,Biga,-344791088.666667,31
12240,14-998-1300,Rene Garn,Ngora,-344951136.666667,29
12241,76-877-1926,Araldo Gutman,Gunziying,993-0751,1
12242,62-870-7138,Stewart Keppe,Salzburg,643844442,72
12243,68-435-7756,Fidelity Banham,Thap Than,644291406,23
12244,06-346-0589,Zorana Diggin,Baidian,987-1072,1
12245,45-770-5550,Grenville Bottomore,Siliana,1071 01,45
12246,57-734-9941,Julina Di Franceschi,Liangkou,788299595,1
12247,16-233-7577,Natty Murt,Nyamanari,788846960,73
12248,33-155-2546,Phillipe Ropartz,Lukunor,3810-1480,49
12249,72-484-4060,Douglas O' Cloney,Buracan,693489,31
12250,01-882-3064,Adrianne Freeland,Saint-Leu-la-ForÃªt,649-7046,27
12251,44-352-4880,Maisie Matyushkin,Zhenlong,34339,1
12252,29-581-4956,Lew Allot,Quinta da Courela,649-7046,8
12253,91-062-1559,Fairfax Seniour,Destrnik,354435,74
12254,60-056-7305,Vania Gilding,Coronel Vivida,1071 01,19
12255,93-077-9628,Aime Ferry,Sacramento,-345111184.666667,48
12256,27-928-3810,Waldo Tomkiss,Loivos,-345271232.666667,8
12257,59-029-6148,Ely Doodson,Xiaji,-345431280.666667,1
12258,88-633-8492,Cate Pagitt,Cancas,993-0752,3
12259,16-061-3868,Johnette Haitlie,Biankouma,644738370,75
12260,76-663-5204,Aldric Jerman,Longtian,645185334,1
12261,53-638-1872,Maybelle Bellows,Viking,987-1073,16
12262,81-155-1642,Merlina Lermit,Allentown,1072 01,48
12263,09-463-4222,Livvyy Grombridge,Aracruz,789394325,19
12264,46-863-0685,Tibold MacGorley,Waiklibang,789941690,13
12265,26-673-1238,Madelin Giacomi,Marmashen,3810-1481,14
12266,46-036-3035,Arnie Jay,Ulimonong,693490,13
12267,78-169-2461,Berenice Marples,Krasnyy Luch,649-7047,17
12268,73-374-8667,Marys Offen,OberÃ¡,34340,36
12269,91-807-1653,Dacey Witherden,General JosÃ© de San MartÃ­n,649-7047,36
12270,61-361-4915,Chloette Pyke,Hexing,354436,1
12271,91-253-6389,Kameko Cockton,Bang Rak,1072 01,23
12272,26-608-5179,Rayner Lukianovich,Dampit,-345591328.666667,13
12273,40-831-4524,Donella Tomasini,TromsÃ¸,-345751376.666667,76
12274,78-925-5718,Dennison Qusklay,Mont-de-Marsan,-345911424.666667,27
12275,33-532-7457,Orel Gawthrope,á¸¨awsh â€˜ÄªsÃ¡,993-0753,77
12276,37-472-2855,Harriett O'Sirin,Aveiras de Cima,645632298,8
12277,15-796-7574,Mona Rudwell,Obiaruku Quarters,646079262,9
12278,20-514-8420,Britta Barday,Mersam,987-1074,13
12279,14-149-6520,Zita Coldbath,Zala,1073 01,1
12280,68-514-7375,Phillis Denley,Lawonda,790489055,13
12281,76-056-5131,Sandor Barradell,Cangkreng,791036420,13
12282,67-683-3934,Rowena Santori,KÅ‚omnice,3810-1482,38
12283,85-427-4404,Licha Verden,Manaus,693491,19
12284,97-050-8120,Anabelle Dominelli,KalÃ¡vryta,649-7048,44
12285,06-994-0572,Philomena Petracchi,Sosnovka,34341,7
12286,27-609-7148,Annaliese Brunsden,DÃ¼sseldorf,649-7048,12
12287,35-231-9391,Kym Lepard,Vales,354437,8
12288,38-821-9223,Haily Izakoff,Villiers,1073 01,40
12289,85-902-1541,Junie Older,ShÄ«rvÄn,-346071472.666667,78
12290,68-632-2108,Currie Fidell,Kasangulu,-346231520.666667,53
12291,58-972-0413,Estele Schultze,Tisulâ€™,-346391568.666667,7
12292,60-024-5912,Ber Dillet,Trinity Ville,993-0754,79
12293,35-838-2312,Merill Leyninye,Ustrzyki Dolne,646526226,38
12294,38-921-3385,Herve Tunmore,Raffingora,646973190,80
12295,70-887-8634,Armstrong Collerd,Lallayug,987-1075,31
12296,72-151-8614,Allyce Mantione,Tosno,1074 01,7
12297,80-202-1241,Sue Voyce,Datong,791583785,1
12298,43-930-4762,Teriann Olivari,Assiniboia,792131150,16
12299,62-555-9031,Dalila Baldree,Adamstown,3810-1483,81
12300,61-290-1464,Becki Bonsall,Shanglaxiu,693492,1
12301,76-263-1020,Valma Brideau,Nizhniy Tsasuchey,649-7049,7
12302,13-838-5377,Zach Bondley,Lampa,34342,13
12303,08-962-4575,Katherine Midson,TomaÅ¡evac,649-7049,82
12304,54-610-9376,Alisander Cornelisse,Prokhorovka,354438,7
12305,61-679-9578,Fax Rojahn,Fukiage-fujimi,1074 01,4
12306,65-854-0852,Hymie Meadowcroft,Arias,-346551616.666667,36
12307,44-527-5077,Steffie Slemmonds,Sangba,-346711664.666667,1
12308,45-196-5583,Melessa Lecordier,GradishtÃ«,-346871712.666667,54
12309,97-034-6516,Gardy Neljes,Ihuari,993-0755,3
12310,07-795-8092,Chrotoem Estevez,Ayabaca,647420154,3
12311,91-067-3717,Cori Percifer,El Limon,647867118,6
12312,00-806-0662,Melisse Southeran,Pohrebyshche,987-1076,17
12313,85-983-2290,Maressa Fruish,WÄling,1075 01,52
12314,58-629-4175,Moishe Constant,GrudÃ«-FushÃ«,792678515,54
12315,79-307-3578,Jakie Bullan,TaboÃ£o da Serra,793225880,19
12316,87-579-7924,Deloria Hannen,Alebtong,3810-1484,29
12317,33-772-5377,Lucho McGerraghty,Dangbigih,693493,13
12318,28-146-1975,Dwain Eccott,Kallar KahÄr,649-7050,50
12319,71-674-3925,Jerome Ovitts,Guanagazapa,34343,64
12320,42-982-8925,Janith Bowra,Geidam,649-7050,9
12321,30-049-5208,Essy Licence,Toledo,354439,31
12322,97-474-3634,Rosaleen Ionnisian,QÅ­rghontepa,1075 01,83
12323,84-107-5872,Titos Edgcumbe,KatoÃºna,-347031760.666667,44
12324,28-301-5131,Sullivan Eddoes,Barqueiro,-347191808.666667,8
12325,18-208-4971,Flem Haibel,Koesan,-347351856.666667,61
12326,05-230-9436,Gualterio Backshall,TelÃªmaco Borba,993-0756,19
12327,78-456-9963,Chauncey Barrott,Langpas,648314082,31
12328,34-306-8680,Lana Boyne,Jinshi,648761046,1
12329,59-084-7992,Mickie Alred,Inashiki,987-1077,4
12330,26-229-0678,Kellyann Sambells,Brongkalan,1076 01,13
12331,98-945-3693,Alexia Candelin,Vihti,793773245,71
12332,63-572-7482,Bianka McLanaghan,Sangkulirang,794320610,13
12333,50-245-9029,Pansie Alldis,ZÅ‚otniki,3810-1485,38
12334,02-565-4368,Olly Dobbinson,LukovÃ«,693494,54
12335,17-062-2228,Hale Danilchik,Kaducondong,649-7051,13
12336,28-599-7053,Sandy Rubinowicz,Guilin,34344,1
12337,59-164-4769,Lucais Sewards,Meishan,649-7051,1
12338,90-805-1347,Joye MacHostie,Novoye Leushino,354440,7
12339,67-121-1555,Celinda Mamwell,Lela,1076 01,13
12340,01-010-4453,Norby Foord,KoryÄany,-347511904.666667,15
12341,37-935-3233,Malinde Blunn,Dusun Tengah Cihaurbeuti,-347671952.666667,13
12342,93-638-4651,Harry Beak,Zhoukou,-347832000.666667,1
12343,32-058-7312,Rafferty Guyonneau,Santa Magdalena,993-0757,31
12344,26-401-4662,Marice Leavens,Zhongxin,649208010,1
12345,99-288-3999,Melinda O'Brogan,Tibro,649654974,26
12346,18-878-4452,Brook Begent,IkÅ¡Ä·ile,987-1078,84
12347,06-566-4150,Ario Meekin,Longju,1077 01,1
12348,44-371-9315,Schuyler Walewski,Inglewood,794867975,48
12349,16-794-2589,Ariadne Copeland,Phoenix,795415340,48
12350,75-496-8007,Tamma Clink,Charlotte,3810-1486,48
12351,80-565-2790,Jaynell Alty,Delta del Tigre,693495,57
12352,66-302-7863,Laurianne Diehn,Ikongo,649-7052,70
12353,23-068-9989,Padraic Zanutti,Svojat,34345,85
12354,67-529-6495,Codee Pindar,DrosiÃ¡,649-7052,44
12355,94-518-3950,Gabey Macewan,Tagnanan,354441,31
12356,51-263-4679,Dinny Fonzone,Mojogajeh,1077 01,13
12357,58-684-1818,Adamo Rumens,BodÄ­,-347992048.666667,56
12358,30-273-7602,Lottie Schultheiss,Miharu,-348152096.666667,4
12359,61-440-3934,Ferguson Wilcocke,SychÃ«vo,-348312144.666667,7
12360,15-509-1414,Kelwin Ryle,Pidigan,993-0758,31
12361,05-507-9751,Griz Tawse,Bangkalan,650101938,13
12362,80-343-1997,Katie Betancourt,Bender,650548902,68
12363,04-641-1747,Caterina Sweetnam,Babatngon,987-1079,31
12364,98-778-3557,Karia Sonier,Wuxue Shi,1078 01,1
12365,44-057-4911,Durand Kitt,Aban,795962705,7
12366,21-735-6636,Veradis Tiddy,Stepnica,796510070,38
12367,91-165-1485,Constantina Mottley,Petropavlovskaya,3810-1487,7
12368,94-324-2649,Barnabas Gerrell,Mompach,693496,55
12369,19-662-9886,Hinda Giacopetti,Saint-Avold,649-7053,27
12370,79-230-2093,Zolly Heinzel,Kaliska,34346,38
12371,86-735-3061,Julianna Jostan,Agusan,649-7053,31
12372,95-153-0059,Hallie Roddam,Setono,354442,13
12373,91-536-3437,Madlin McGrory,Shangcai Zhongxing,1078 01,1
12374,83-279-6709,Tersina Wolfer,Shiraz,-348472192.666667,78
12375,55-844-1489,Andonis Rawling,Shengrenjian,-348632240.666667,1
12376,90-874-3974,Aluin McUre,GrÃ¥bo,-348792288.666667,26
12377,57-924-8318,Damiano Yurasov,Dampol,993-0759,31
12378,41-401-4494,Almeta Laird-Craig,Karukh,650995866,60
12379,45-809-5759,Nickolai Balmer,Huolianpo,651442830,1
12380,59-553-0874,Isac Crimpe,Ã‰vreux,987-1080,27
12381,63-816-5027,Verene Beatens,Lamas,1079 01,8
12382,74-822-1028,Carol-jean Croston,Sijing,797057435,1
12383,72-364-9120,Dareen Soutar,MukÅ,797604800,4
12384,65-949-4674,Pietra Paute,San Antonio,3810-1488,3
12385,14-623-7622,Evvie Crossby,Ouango,693497,86
12386,72-045-4857,Claybourne Costin,PigÃ­,649-7054,44
12387,85-164-1355,Dennie Lilloe,Yueyang,34347,1
12388,67-170-9130,Orelle Beadel,Lingquan,649-7054,1
12389,88-616-2949,Gregg Yellowlea,Queenstown,354443,40
12390,52-456-8474,Pete Morden,Caidian,1079 01,1
12391,51-673-6515,Margarette Hobell,Moville,-348952336.666667,87
12392,51-918-5148,Ansell Lethlay,Morrelgonj,-349112384.666667,46
12393,71-435-6306,Kathy Fairlam,Shilong,-349272432.666667,1
12394,22-129-8597,Cleon Moreton,Youcheng,993-0760,1
12395,70-288-8972,Allyce Berthon,Vitim,651889794,7
